search URL:,https://patents.google.com/?assignee=university&country=US&language=ENGLISH&before=publication:20120501&after=publication:20120401&status=GRANT&type=PATENT
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link
US8165304B2,"Domain digital rights management system, license sharing method for domain digital rights management system, and license server ",Sungkyunkwan University Foundation For Corporate Collaboration,"Dong Hyun Choi, Yun Ho Lee, Seung Joo Kim, Dong Ho Won",2008-02-18,2008-02-18,2012-04-24,2012-04-24,https://patents.google.com/patent/US8165304B2/en
US8160966B2,Token based new digital cash protocols ,King Fahd University Of Petroleum And Minerals,"Ahmed Ibrahim Al-Herz, Mohammad K. Ibrahim",2007-08-17,2007-08-17,2012-04-17,2012-04-17,https://patents.google.com/patent/US8160966B2/en
US8149150B2,Cyclic analog/digital converter ,National University Corporation Shizuoka University,Shoji Kawahito,2008-01-09,2009-01-08,2012-04-03,2012-04-03,https://patents.google.com/patent/US8149150B2/en
US8147429B2,Pelvic floor function diagnostic and therapeutic station and uses thereof ,The Regents Of The University Of California,"Ravinder K. Mittal, Jianmin Liu, Charles W. Nager",2006-02-06,2006-02-06,2012-04-03,2012-04-03,https://patents.google.com/patent/US8147429B2/en
US8152893B2,One dimension nano magnetic wires and manufacturing method thereof ,"Tatung Company, Tatung University","Hong-Ming Lin, Wei-Syuan Lin, Wei-Jen Liou, Cheng-Han Chen, Zih-Jie Jian, She-Huang Wu",2008-12-03,2009-01-16,2012-04-10,2012-04-10,https://patents.google.com/patent/US8152893B2/en
US8163881B2,Immunoglobulin molecules with improved characteristics ,The Board Of Regents Of The University Of Texas System,E. Sally Ward Ober,2005-05-31,2006-05-31,2012-04-24,2012-04-24,https://patents.google.com/patent/US8163881B2/en
US8147825B2,Topical co-enzyme Q10 formulations and methods of use ,University Of Miami,"Sung Lan Hsia, Niven Rajin Narain, Jie Li, Kathryn J. Russell, Karrune V. Woan, Indushekhar Persaud",2004-01-22,2005-01-21,2012-04-03,2012-04-03,https://patents.google.com/patent/US8147825B2/en
US8166385B2,Spreadsheet system and method for managing photos ,The Board Of Trustees Of The Leland Stanford Junior University,"Hector Garcia-Molina, Sean Kandel, Andreas Paepcke, Martin Theobald, Eric S. Abelson",2008-08-27,2009-08-26,2012-04-24,2012-04-24,https://patents.google.com/patent/US8166385B2/en
US8155262B2,"Methods, systems, and computer program products for multiplexing computed tomography ","The University Of North Carolina At Chapel Hill, Xintek, Inc.","Otto Z. Zhou, Jianping Lu, Jian Zhang, Guang Yang, Yueh Lee, Qi Qiu, Yuan Cheng",2005-04-25,2006-09-22,2012-04-10,2012-04-10,https://patents.google.com/patent/US8155262B2/en
US8148218B2,Semiconductor device with group III-V channel and group IV source-drain and method for manufacturing the same ,National Chaio Tung University,Chun-Yen Chang,2009-11-27,2011-03-10,2012-04-03,2012-04-03,https://patents.google.com/patent/US8148218B2/en
US8152756B2,Active cannula for bio-sensing and surgical intervention ,The Johns Hopkins University,"Robert James Webster, Allison M. Okamura, Noah J. Cowan, Russell H. Taylor",2005-11-15,2006-11-15,2012-04-10,2012-04-10,https://patents.google.com/patent/US8152756B2/en
US8148718B2,Low voltage transistors ,The Regents Of The University Of California,"Peter Asbeck, Lingquan Wang",2007-05-31,2008-06-02,2012-04-03,2012-04-03,https://patents.google.com/patent/US8148718B2/en
US8148559B1,Supercritical fluid explosion process to aid fractionation of lipids from biomass ,Clemson University Research Foundation,"Terry H. Walker, Meidui Dong, Keri B. Cantrell, Mark C. Thies",2007-08-31,2008-08-28,2012-04-03,2012-04-03,https://patents.google.com/patent/US8148559B1/en
US8162985B2,Systems and methods for posterior dynamic stabilization of the spine ,The Board Of Trustees Of The Leland Stanford Junior University,Daniel H. Kim,2004-10-20,2004-10-20,2012-04-24,2012-04-24,https://patents.google.com/patent/US8162985B2/en
US8163263B2,Catalyst for the growth of carbon single-walled nanotubes ,"Honda Motor Co., Ltd., The Ohio State University Research Foundation","Avetik R. Harutyunyan, Toshio Tokune, Elena Mora",2006-01-30,2007-01-30,2012-04-24,2012-04-24,https://patents.google.com/patent/US8163263B2/en
