search URL:,https://patents.google.com/?assignee=university&country=US&language=ENGLISH&before=publication:20020601&after=publication:20020101&status=GRANT&type=PATENT&sort=old
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link
US6353918B1,Interconnection routing system ,The Arizona Board Of Regents On Behalf Of The University Of Arizona,"Jo Dale Carothers, Donghui Li",1996-03-15,1997-03-12,2002-03-05,2002-03-05,https://patents.google.com/patent/US6353918B1/en
US6395712B1,Sensitization of HER-2/neu overexpressing cancer cells to chemotherapy ,"Board Of Regents, The University Of Texas System","Mien-Chie Hung, Naoto T. Ueno",1996-03-20,1997-03-19,2002-05-28,2002-05-28,https://patents.google.com/patent/US6395712B1/en
US6357176B2,Soilless sod ,Mississippi State University,"Brian S. Baldwin, J. Michael Goatley, Jr., Marty J. Fuller, Nancy A. Reichert, Kevin L. Hensler",1997-03-19,1997-03-19,2002-03-19,2002-03-19,https://patents.google.com/patent/US6357176B2/en
US6348452B1,Alteration of microbial populations in the gastrointestinal tract ,"The University Of New South Wales, Burns Philp & Company, Burns Philp Research & Development Pty Ltd, Commonwealth Scientific And Industrial Research Organisation, Arnott's Biscuits Limited, Gist-Brocades Australia Pty Limited, Goodman Fielder Ingredients Limited","Ian L. Brown, Patricia Lynne Conway, Anthony John Evans, Karl Anders Olof Henriksson, Kenneth J. McNaught, Xin Wang",1996-03-20,1997-03-20,2002-02-19,2002-02-19,https://patents.google.com/patent/US6348452B1/en
US6372225B1,Tetanus toxin functional fragment antigen and tetanus vaccine ,The Research Foundation Of Microbial Diseases Of Osaka University,Morihiro Matsuda,1996-03-23,1997-03-24,2002-04-16,2002-04-16,https://patents.google.com/patent/US6372225B1/en
US6364868B1,Ureteral catheter and tissue expander and method of megaureter creation ,The Trustees Of Columbia University In The City Of New York,Edward F. Ikeguchi,1995-08-02,1997-03-26,2002-04-02,2002-04-02,https://patents.google.com/patent/US6364868B1/en
US6376511B2,8-aminoquinolines ,The University Of Mississippi,"James McChesney, Dhammika N. Nanayakkara, Marilyn Bartlett, Arba L. Ager",1996-03-29,1997-03-28,2002-04-23,2002-04-23,https://patents.google.com/patent/US6376511B2/en
US6355705B1,Anaesthetic bone cement ,Queen's University At Kingston,"David M. Bond, John F. Rudan",1997-02-07,1997-04-01,2002-03-12,2002-03-12,https://patents.google.com/patent/US6355705B1/en
US6358431B1,Calixarenes ,The University Of Sheffield,"Charles James Matthew Stirling, Frank Davis",1996-04-16,1997-04-15,2002-03-19,2002-03-19,https://patents.google.com/patent/US6358431B1/en
US6388172B1,Phytochrome regulated transcription factor for control of higher plant development ,The Regents Of The University Of California,"Elaine Tobin, Lin Sun, Zhi-yong Wang",1997-04-18,1997-04-18,2002-05-14,2002-05-14,https://patents.google.com/patent/US6388172B1/en
